x,y,feature_name,description,data_type,num_unique_values,percent_missing,examples,dataset_id
-35.33822,-47.20374,x20,"Amount of bill statement in September, 2005.",float64,4025,0%,"[5000.0, 2141.0, 17475.0, 3382.0, 0.0]",45036
-34.633698,-45.540787,x21,"Amount of previous payment in April, 2005.",float64,3730,0%,"[7299.0, 6628.0, 0.0, 1700.0, 10000.0]",45036
-34.144054,-45.235767,x22,"Amount of previous payment (NT dollar) in April, 2005.",float64,3696,0%,"[500.0, 8.0, 0.0, 4000.0, 1000.0]",45036
-33.375755,-44.578693,x23,Amount of previous payment (NT dollar).,float64,3751,0%,"[0.0, 1000.0, 347.0, 1489.0, 7177.0]",45036
-9.710999,31.43323,RollRate,RollRate is the rate of change of the target feature<br>over time.,float64,304,0%,"[0.0063, 0.0079, -0.0041, 0.0028, 0.0071]",803
-9.550285,31.402718,PitchRate,Rate of change of pitch over time.,float64,147,0%,"[0.0024, -0.0001, 0.0017, 0.0004, 0.0006]",803
-9.688814,31.540169,diffRollRate,The difference in roll rate of an object.,float64,163,0%,"[0.00012, -0.00077, 7e-05, -0.00027, -6e-05]",803
7.8091145,-3.2394633,climbRate,"Rate of climb of an aircraft, measured in feet per<br>minute.",float64,278,0%,"[-2.1, 4.6, 1.1, 7.0, 0.3]",819
11.577151,34.78095,Altitude,Altitude of the location in meters above sea level.,float64,20,0%,"[-10.0, -20.0, -10.0, -70.0, -30.0]",819
-13.951269,27.382172,curRoll,Rolling average of the current value of a certain variable.,float64,100,0%,"[-0.05, 0.001, -0.003, -0.01, -0.025]",819
-26.953558,-6.15309,diffDiffClb,Difference between the difference of the current and previous CLB<br>values.,float64,6,0%,"[0.0, 0.0, 0.0, -0.02, 0.0]",819
41.535896,-10.547288,erythema,Indicates the severity of redness or inflammation of the skin.,category,4,0%,"['3', '2', '2', '1', '3']",1010
-20.574154,26.341064,scaling,Represents the scaling of a certain feature.,category,4,0%,"['3', '2', '2', '2', '2']",1010
-31.692764,7.227324,definite_borders,Indicates the number of definite borders detected in a given<br>sample.,category,4,0%,"['0', '0', '2', '0', '3']",1010
40.808956,-24.877666,itching,Indicates whether the patient is experiencing itching or not.,category,4,0%,"['3', '1', '2', '3', '0']",1010
41.813843,-9.48749,koebner_phenomenon,"Indicates the presence of the Koebner phenomenon, a skin condition<br>where skin lesions appear on areas of skin that have<br>been injured or traumatized.",category,4,0%,"['1', '0', '2', '0', '3']",1010
42.53341,-12.921746,polygonal_papules,Number of polygonal papules (skin lesions) in the patient's body.,category,4,0%,"['0', '3', '0', '0', '0']",1010
43.021156,-12.588751,follicular_papules,Indicates the number of follicular papules present in a patient's<br>skin.,category,4,0%,"['2', '0', '0', '0', '0']",1010
43.188553,-22.676641,oral_mucosal_involvement,Indicates whether the patient has oral mucosal involvement or not.,category,4,0%,"['0', '0', '0', '0', '0']",1010
42.62039,-18.867447,knee_and_elbow_involvement,Indicates the involvement of knee and elbow in the patient's<br>condition.,category,4,0%,"['0', '2', '2', '2', '0']",1010
43.55955,-11.786512,scalp_involvement,Indicates the presence of scalp involvement in a patient with<br>a skin disease.,category,4,0%,"['0', '0', '0', '0', '3']",1010
38.859398,-26.553007,family_history,Indicates whether the patient has a family history of the<br>disease or not.,category,2,0%,"['0', '0', '0', '0', '0']",1010
42.26122,-11.185094,melanin_incontinence,Indicates the presence of melanin incontinence in a patient's skin<br>biopsy.,category,4,0%,"['0', '3', '0', '2', '0']",1010
44.922276,-15.788705,eosinophils_in_the_infiltrate,Indicates the number of eosinophils in the infiltrate.,category,3,0%,"['0', '2', '0', '0', '0']",1010
53.4489,-16.07341,PNL_infiltrate,Indicates the presence of pulmonary infiltrates in a patient's chest<br>x-ray.,category,4,0%,"['0', '1', '2', '0', '2']",1010
43.763763,-9.449339,fibrosis_of_the_papillary_dermis,Indicates the degree of fibrosis in the papillary dermis.,category,4,0%,"['0', '0', '0', '2', '0']",1010
-34.49286,-4.3567495,exocytosis,Indicates the number of exocytosis events in a cell.,category,4,0%,"['0', '0', '3', '1', '3']",1010
42.863274,-10.23681,acanthosis,"Indicates the severity of acanthosis, a skin condition characterized by<br>thickening of the skin.",category,4,0%,"['2', '2', '2', '3', '2']",1010
43.34808,-11.065691,hyperkeratosis,Indicates the presence of hyperkeratosis in the patient.,category,4,0%,"['2', '0', '1', '0', '0']",1010
43.11968,-10.625463,parakeratosis,Indicates the severity of parakeratosis in a patient's skin.,category,4,0%,"['2', '0', '1', '2', '0']",1010
44.59457,-11.042122,clubbing_of_the_rete_ridges,Indicates the presence of clubbing of the rete ridges in<br>the patient's nailbeds.,category,4,0%,"['2', '3', '0', '0', '3']",1010
45.030704,-9.645914,elongation_of_the_rete_ridges,Represents the elongation of the rete ridges in the skin.,category,4,0%,"['2', '2', '2', '2', '0']",1010
43.721897,-9.319749,thinning_of_the_suprapapillary_epidermis,Indicates the degree of thinning of the suprapapillary epidermis.,category,4,0%,"['0', '0', '0', '0', '0']",1010
44.071617,-11.934309,spongiform_pustule,Indicates the presence of spongiform pustule in a patient.,category,4,0%,"['0', '0', '0', '1', '0']",1010
45.807602,-13.456075,munro_microabcess,Indicates the number of microabcesses found in a patient's biopsy<br>sample.,category,4,0%,"['0', '0', '0', '2', '0']",1010
43.377472,-15.052275,focal_hypergranulosis,Indicates whether the presence of focal hypergranulosis is observed or<br>not.,category,4,0%,"['0', '0', '0', '0', '0']",1010
36.838528,-7.527739,disappearance_of_the_granular_layer,Indicates whether the granular layer has disappeared or not.,category,4,0%,"['1', '0', '0', '0', '1']",1010
43.234085,-9.393967,vacuolisation_and_damage_of_basal_layer,Indicates the degree of vacuolisation and damage of the basal<br>layer of the skin.,category,4,0%,"['0', '3', '0', '0', '0']",1010
43.680546,-9.865154,spongiosis,Indicates the degree of spongiosis in the skin.,category,4,0%,"['0', '0', '2', '0', '0']",1010
45.033073,-9.749603,saw-tooth_appearance_of_retes,Indicates the presence of saw-tooth appearance of retes in the<br>skin.,category,4,0%,"['0', '0', '0', '3', '0']",1010
43.22,-12.472845,follicular_horn_plug,Indicates the presence of a follicular horn plug in a<br>patient's skin.,category,4,0%,"['0', '0', '0', '0', '0']",1010
43.360012,-11.050843,perifollicular_parakeratosis,Indicates the presence of perifollicular parakeratosis.,category,4,0%,"['0', '0', '0', '0', '0']",1010
44.963947,-15.953783,inflammatory_monoluclear_inflitrate,Indicates the level of inflammatory mononuclear inflitrate in a patient's<br>body.,category,4,0%,"['2', '3', '2', '1', '1']",1010
43.63746,-15.490059,band-like_infiltrate,Indicates whether the presence of band-like infiltrate is present or<br>not.,category,4,0%,"['0', '0', '0', '0', '0']",1010
-11.595387,-44.2815,ManagerExp,The number of years of experience of the manager.,float64,8,0%,"[3.0, 4.0, 4.0, 3.0, 3.0]",1117
-22.105515,-12.356519,YearEnd,Year-end date of the data collection.,uint8,7,0%,"[83, 85, 86, 87, 88]",1117
-46.826748,8.5673895,Effort,Effort of an unknown process.,float64,81,0%,"[10577.0, 6783.0, 3941.0, 2149.0, 1575.0]",1117
-35.022022,-32.590427,Transactions,Number of transactions made by an individual.,float64,73,0%,"[260.0, 146.0, 86.0, 194.0, 116.0]",1117
-33.728333,15.428851,Entities,Number of entities in a given dataset.,float64,61,0%,"[277.0, 78.0, 48.0, 126.0, 126.0]",1117
-40.471912,14.524491,PointsNonAdjust,Number of points in the non-adjusted dataset.,float64,77,0%,"[286.0, 395.0, 1127.0, 161.0, 316.0]",1117
-14.752747,24.434599,Adjustment,Adjustment of an unknown variable.,uint8,34,0%,"[26, 38, 34, 38, 15]",1117
28.243378,-43.411255,preg,Number of times pregnant.,float64,17,0%,"[2.0, 2.0, 3.0, 3.0, 11.0]",37
31.27045,-26.556425,plas,Plasma glucose concentration a 2 hours in an oral glucose<br>tolerance test.,float64,136,0%,"[172.0, 96.0, 122.0, 94.0, 86.0]",37
30.246197,-30.89,pres,Diastolic blood pressure of a patient in mm Hg.,float64,47,0%,"[78.0, 44.0, 60.0, 38.0, 76.0]",37
44.43834,-7.868287,skin,Represents the thickness of the skin in millimeters on the<br>triceps area of the patient.,float64,51,0%,"[26.0, 0.0, 0.0, 21.0, 8.0]",37
30.016033,-26.617239,insu,Insulin level measured in mu U/ml.,float64,186,0%,"[0.0, 0.0, 0.0, 0.0, 0.0]",37
18.92656,-29.919092,mass,Body mass index (weight in kg/(height in m)^2),float64,248,0%,"[35.7, 29.6, 34.1, 38.0, 45.4]",37
31.98816,6.1624484,pedi,The diabetes pedigree function is a measure of the genetic<br>influence of diabetes on the patient.,float64,517,0%,"[0.394, 1.182, 0.557, 0.932, 2.329]",37
-10.359237,-3.298918,deficit,Represents the deficit of an unknown entity.,float64,39,0%,"[-8.2, -25.0, -0.7, -7.8, -13.5]",791
-3.1573355,-42.981754,Civil,Mean of the civil status of individuals.,float64,662,0%,"[16.219207, 18.180797, 19.252359, 20.468225, 19.380893]",774
-26.87468,42.89059,Can/US,"Mean of the target feature, binarized to two classes.",float64,662,0%,"[7.820505, 11.688409, 8.555551, 7.389027, 6.816753]",774
39.31495,-31.28789,still_alive,Indicates whether the patient is still alive or not.,category,2,0%,"['0', '0', '0', '0', '1']",944
41.585304,-21.086811,pericardial,Indicates whether the patient has pericardial effusion or not.,category,2,0%,"['0', '0', '1', '0', '0']",944
31.080442,-30.405083,lvdd,Left ventricular end-diastolic volume (LVEDV) is the volume of blood<br>in the left ventricle at the end of diastole.,float64,94,8%,"[3.87, 5.3, 5.2, 4.29, 5.15]",944
0.7778416,-20.373991,wall_score,Mean of the wall score of a particular area.,float64,45,2%,"[12.67, 28.0, 12.33, 18.0, 16.5]",944
0.5429447,-20.586023,wall_index,Wall index of the house.,float64,59,1%,"[1.1, 1.21, 1.0, 1.45, 2.5]",944
39.299107,-31.34234,alive_at_1,Indicates whether the patient is alive after 1 year or<br>not.,category,3,44%,"['1', '0', '0', '1', '0']",944
24.236916,14.034787,gvh,The feature 'gvh' is a measure of the presence of<br>the amino acid glycine in the sequence of the protein.,float64,63,0%,"[0.56, 0.67, 0.57, 0.45, 0.45]",40671
24.432528,15.209104,lip,Lipid composition of the cell membrane.,float64,2,0%,"[0.48, 0.48, 0.48, 0.48, 0.48]",40671
28.044113,20.578924,chg,Change in the relative abundance of a specific bacterial species<br>in a sample.,float64,1,0%,"[0.5, 0.5, 0.5, 0.5, 0.5]",40671
24.226604,14.663478,aac,Amino acid composition of the protein sequence.,float64,59,0%,"[0.56, 0.51, 0.66, 0.43, 0.51]",40671
23.777567,14.772833,alm2,The average of the distances between the alpha carbon atoms<br>of the amino acids in a protein.,float64,75,0%,"[0.43, 0.44, 0.39, 0.32, 0.4]",40671
-26.289696,-9.57394,date,Date of the measurement.,float64,933,0%,"[0.893589, 0.87182, 0.867616, 0.881067, 0.000265]",44156
-27.334702,-9.461503,period,Period of the measurement in half hour intervals over 24<br>hours.,float64,48,0%,"[0.553191, 0.425532, 0.425532, 0.191489, 0.12766]",44156
-1.6547041,-13.089693,nswprice,Normalized New South Wales electricity price.,float64,4041,0%,"[0.087216, 0.066741, 0.059115, 0.069863, 0.083373]",44156
-1.6694365,-13.007663,nswdemand,Normalized New South Wales electricity demand.,float64,5191,0%,"[0.396013, 0.233413, 0.558465, 0.635674, 0.421452]",44156
-1.6084667,-13.290344,vicprice,"Electricity price in Victoria, Australia.",float64,3764,0%,"[0.001521, 0.003467, 0.001936, 0.002239, 0.003467]",44156
-1.656112,-13.064746,vicdemand,Normalized Victoria electricity demand.,float64,2799,0%,"[0.422915, 0.664682, 0.422915, 0.419472, 0.422915]",44156
-1.7482816,-12.434313,transfer,Scheduled electricity transfer between both states.,float64,1858,0%,"[0.471491, 0.414912, 0.644298, 0.414912, 0.524561]",44156
4.2739496,61.53664,absRoll,Absolute value of the roll angle of the device in<br>degrees.,float64,21,0%,"[-6.0, -7.0, -9.0, -5.0, -13.0]",846
-26.997145,-6.955289,diffSaTime1,Difference between the time of the first and second observations.,float64,15,0%,"[0.0, 0.0, -0.0001, 0.0, 0.0]",846
10.478367,3.9097776,average_temperature,Average temperature recorded in degrees Fahrenheit.,uint8,37,0%,"[73, 67, 56, 56, 71]",790
-23.094261,-16.172518,month,Month of the year.,category,12,0%,"['1', '10', '7', '4', '11']",790
7.8593917,6.2231975,y2,Cooling load of a building in kW.,category,38,0%,"['11', '8', '4', '4', '5']",1472
4.6503897,-37.434155,Sexe,Gender of the individual.,category,3,0%,"['Homme', 'Jeune fille', 'Homme', 'Homme', 'Homme']",42169
13.554079,7.192704,Poids,Weight of the model in kilograms.,float64,126,0%,"[25.0, 17.9, 20.3, 17.3, 20.0]",42169
17.641157,-34.96947,Tabac,Indicates the smoking status of the individual.,category,5,0%,"['Actuel fumeur', 'Non fumeur', 'Non fumeur', 'Non fumeur', 'Ancien fumeur plus de 10 ans']",42169
43.968544,-23.81787,Pathologies,Indicates whether the patient has any pathologies or not.,category,3,0%,"['Non', 'Oui', 'Non', 'Oui', 'Oui']",42169
18.181932,-23.605621,Aliments_Sucres,Frequency of consumption of sugary foods.,category,5,0%,"['Occasionnellement', 'Plusieurs fois par semaine', 'Plusieurs fois par jour', 'Une fois par jour', 'Plusieurs fois par semaine']",42169
17.596169,-21.78636,Gras_Sale,Frequency of consuming grass-fed meat products.,category,5,0%,"['Plusieurs fois par jour', 'Occasionnellement', 'Occasionnellement', 'Occasionnellement', 'Occasionnellement']",42169
17.750816,-24.100088,Soda,Frequency of consumption of soda by the individual.,category,5,0%,"['Occasionnellement', 'Occasionnellement', 'Une fois par jour', 'Plusieurs fois par semaine', 'Occasionnellement']",42169
16.772173,-25.71863,Alcool,Indicates the frequency of alcohol consumption for the individual.,category,5,0%,"['Jamais', 'Jamais', 'Jamais', 'Jamais', 'Jamais']",42169
20.15506,-22.122759,Frequence_RDV_CD,Frequency of appointments with a dermatologist.,category,5,3%,"['1 fois par an', 'Regulierement', '2 3 fois par an', '1 fois par an', '1 fois par an']",42169
21.028196,-33.349327,Hygiene_BD,"Hygiene_BD is a feature that represents the level of hygiene<br>of a patient's birth attendant, with higher values indicating better<br>hygiene.",uint8,7,0%,"[2, 2, 3, 1, 1]",42169
18.703226,-40.32668,Stress_turel,Measures the level of stress experienced by an individual based<br>on the number of stressful events they have encountered in<br>their lifetime.,float64,11,2%,"[3.0, 5.0, 9.0, 5.0, 1.0]",42169
35.843906,-13.116004,Dents_Absentes,Indicates the number of missing teeth in a patient's mouth.,uint8,18,0%,"[6, 5, 12, 0, 7]",42169
36.423973,-13.6726,Dents_Carie_Obture,Indicates the presence or absence of dental caries and the<br>use of dental fillings or sealants.,uint8,20,0%,"[3, 7, 18, 0, 0]",42169
20.814377,-31.581596,GI,Represents the gastrointestinal (GI) health of an individual.,float64,15,3%,"[0.0, 0.67, 0.0, 1.0, 0.33]",42169
19.516644,-25.334433,REC,The REC feature represents the recommended daily intake of a<br>particular nutrient for an individual.,float64,52,61%,"[0.61, 2.0, 2.0, 1.53, 1.13]",42169
-26.593954,-46.383476,PI,The number of personal items owned by an individual.,float64,5,0%,"[0.0, 1.0, 3.0, 0.0, 2.0]",42169
36.9034,-13.593796,Gingivorragies,Presence or absence of bleeding from the gums.,category,5,0%,"['Absente', 'Provoquees', 'Absente', 'Provoquees', 'Absente']",42169
36.421722,-13.914408,Detartrage_Necessaire,Indicates whether a patient requires a dental cleaning or not.,category,2,0%,"['Oui', 'Oui', 'Oui', 'Non', 'Non']",42169
-6.802576,-18.037264,Locality,Geographical location of the area in New Zealand.,category,8,0%,"['Central_Hawkes_Bay_(coastal)', 'Central_Wairarapa', 'Central_Wairarapa', 'Southern_Hawkes_Bay', 'South_Wairarapa']",990
-18.972467,21.100943,Map_Ref,Map reference of the location of the target.,category,14,0%,"['N158_344/626', 'N151_912/221', 'N158_344/626', 'N141_295/063', 'N145_874/586']",990
12.31705,-8.535644,Rainfall,Amount of rainfall in a specific area in a given<br>time period.,float64,10,0%,"[1000.0, 1000.0, 1250.0, 1080.0, 1080.0]",990
-21.85973,-18.543922,Frosts,Number of days with ground frost in a year.,float64,2,0%,"[-2.0, -3.0, -3.0, -2.0, -3.0]",990
39.65814,12.9860525,DBH,Diameter at breast height of a tree in inches.,float64,604,0%,"[21.86, 14.59, 20.57, 16.3, 17.4]",990
38.171757,12.640379,Ht,Height of an individual in centimeters.,float64,532,0%,"[4.88, 5.2, 10.0, 6.3, 8.12]",990
27.110243,-35.222214,Surv,Age of the patient at the time of the medical<br>examination.,float64,48,13%,"[63.0, 75.0, 75.0, 10.0, 75.0]",990
19.187391,-32.23244,Vig,Vigorous physical activity level of an individual.,float64,34,9%,"[3.0, 2.5, 3.5, 2.5, 1.0]",990
29.854504,-37.434155,Ins_res,Insurance reimbursement rate for a medical procedure.,float64,29,9%,"[2.5, 4.0, 1.5, 4.0, 2.0]",990
45.47229,12.728128,Stem_Fm,Stem_Fm is a feature that represents the stem diameter of<br>a plant in millimeters.,float64,27,9%,"[2.5, 3.3, 1.0, 4.0, 3.0]",990
